event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
29,0,0,0,0,0,1.3403333333333334,1.558,0,1,1,0,0,0,2,1,0,0,0,0,11,0,0,6,0,0,11,0,35.89833333333333,0,0,0,0,0,0,0,0,0,0,14,0,3,8,0,4,0,0,0,0
80,0,0,0,0,0,1.6782,8.135,5,8,6,0,0,0,0,0,0,16,0,0,7,0,0,1,0,2,52,2,108.8132,0,0,0,0,17,23,1,0,0,0,37,0,0,0,0,2,0,0,0,0
29,0,0,0,0,0,1.2775,1.869,0,1,1,0,0,0,10,0,0,2,0,0,0,0,0,12,0,0,15,0,44.1465,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,1,0,0,0
67,1,0,0,0,0,1.0423333333333333,1.449,0,1,1,0,0,0,2,0,0,0,0,0,27,0,3,6,12,0,19,0,73.49133333333333,0,0,0,0,0,0,5,0,0,0,14,0,0,29,0,17,2,0,0,0
9,0,0,0,0,0,1.7409999999999999,3.141,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,15.882,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,7,0,19.881999999999998,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3
29,1,0,0,0,0,1.399,1.399,0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,15,0,5,9,0,45.798,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,1,0,0,0,0
53,0,0,0,1,0,2.16,3.545,0,8,0,0,0,0,11,0,0,11,0,0,7,0,0,13,0,1,21,0,78.705,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,2,0,0,0,0
52,1,0,0,0,0,0.8365,1.379,0,3,4,0,0,0,0,0,0,2,0,0,9,2,0,5,2,4,32,0,65.21549999999999,0,0,0,0,0,0,0,0,0,0,42,0,0,5,0,9,0,0,0,0
47,0,0,0,1,0,0.8558,1.395,0,3,1,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,13,0,54.2508,0,0,0,0,0,0,0,0,0,0,16,0,0,28,0,3,0,0,0,0
301,0,0,0,0,0,0.883,4.547,6,24,4,8,8,0,0,0,0,72,0,0,0,0,14,1,0,0,214,0,356.43,0,0,12,0,20,0,16,0,0,0,166,0,29,6,0,42,3,0,0,7
9,0,0,0,0,0,1.7409999999999999,3.141,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,15.882,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,1.7409999999999999,3.141,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,13,0,27.881999999999998,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0
11,0,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,6,0,18.881999999999998,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,3.9567142857142854,20.185,5,6,5,0,0,0,9,0,0,8,0,0,7,5,0,14,0,2,30,5,120.14171428571429,0,0,0,0,15,0,2,0,0,0,43,0,5,0,0,5,1,0,0,0
184,0,0,0,0,0,7.828074074074074,30.751,0,16,9,5,5,0,12,0,0,23,0,0,63,0,0,14,0,0,84,0,269.5790740740741,0,0,0,0,0,0,5,0,0,0,93,0,0,60,0,21,0,0,0,5
4,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,1.5687777777777778,3.453,3,7,3,1,1,0,3,0,0,17,0,0,38,0,2,6,16,0,56,0,158.02177777777777,0,0,0,0,9,0,4,0,0,0,46,0,0,49,0,22,5,0,0,0
30,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,17,0,45.882,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,1,0,0,0,0
17,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,23.881999999999998,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,1,0
9,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19.881999999999998,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
211,0,0,0,0,0,3.39825,23.515,11,23,22,2,2,0,0,0,3,2,0,0,0,83,0,11,0,0,120,0,305.91325,0,2,0,0,36,0,9,0,0,0,128,0,8,8,0,28,0,0,0,0
23,0,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,35.882,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,1,0,0,0,0
10,0,0,1,0,0,1.7409999999999999,3.141,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,5,0,18.881999999999998,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,2.9715,3.246,0,7,2,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,36,0,71.2175,0,0,0,0,0,0,0,0,0,0,42,0,0,9,0,5,0,0,0,0
32,0,0,1,0,0,1.456,1.456,0,1,1,0,0,0,12,0,0,0,0,0,8,0,0,14,0,0,10,0,49.912,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,4,0,0,0,0
398,0,0,1,0,0,5.779753846153847,27.79,9,20,17,0,0,2,0,0,0,102,0,0,123,0,1,3,0,0,112,59,482.56975384615384,0,0,0,0,32,7,2,0,0,0,110,0,5,209,0,32,3,0,0,0
65,0,0,0,0,0,1.5604,2.377,1,2,2,1,1,0,0,0,0,48,0,0,0,0,0,5,0,0,12,0,75.9374,0,0,0,0,4,0,0,0,0,0,17,0,0,39,0,5,0,0,0,0
464,0,0,0,0,0,6.067481481481481,98.37,0,2,8,1,1,0,12,2,0,179,0,0,226,0,2,22,0,0,33,0,592.4374814814814,0,0,0,0,0,0,0,0,0,0,58,0,0,388,0,17,0,0,0,1
203,0,0,0,0,0,1.2468571428571429,3.174,0,25,20,2,2,0,12,0,0,43,0,0,0,0,0,18,0,0,142,0,268.42085714285713,0,0,0,0,0,0,0,0,0,0,124,0,50,0,0,29,0,0,0,0
123,0,0,0,0,0,1.6414000000000002,4.184,13,15,10,1,1,0,0,0,0,0,0,0,0,0,0,2,81,0,40,0,168.8254,0,0,0,0,42,0,0,0,0,0,59,0,0,19,0,2,0,0,0,1
99,1,0,0,0,0,2.7390666666666665,4.267,1,5,5,0,0,0,2,2,0,28,0,0,37,4,0,6,0,4,18,0,119.00606666666667,0,0,0,0,3,0,4,0,0,0,33,0,0,59,0,0,0,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,2.2129375,3.165,0,21,16,1,1,0,2,0,0,0,0,0,109,0,0,4,0,0,98,0,257.37793750000003,0,0,0,0,0,0,0,0,0,0,102,0,0,76,0,32,0,0,0,1
62,0,0,0,0,0,1.976,2.274,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,26,25,0,11,0,84.25,0,0,0,0,0,0,0,0,0,0,41,0,0,19,0,2,0,0,0,0
39,0,0,0,0,0,8.57,21.892,0,4,2,0,0,0,2,0,0,12,0,0,10,0,0,4,0,0,13,0,77.462,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,2,0,0,0,0
146,0,0,0,0,0,2.8491818181818185,21.163,1,5,3,5,6,2,0,0,0,0,0,0,77,0,0,5,0,0,68,0,196.01218181818183,0,0,0,0,4,0,1,0,0,0,53,0,4,65,0,18,1,0,0,4
41,0,0,0,0,1,1.353,1.389,0,1,1,0,0,0,12,0,0,0,0,0,21,0,0,14,0,0,6,0,58.742000000000004,0,0,0,0,0,0,0,0,0,0,22,0,0,18,0,1,0,0,0,0
193,0,0,1,0,0,1.3576923076923078,3.043,0,8,4,0,0,0,1,0,0,0,0,0,100,1,1,5,0,17,67,2,211.4006923076923,0,0,0,0,0,0,0,0,0,0,47,0,22,104,0,19,1,0,0,0
58,0,0,0,0,0,2.2694,3.453,0,4,4,0,0,1,0,0,0,7,0,0,17,12,0,2,0,0,20,0,72.7224,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,4,0,0,0,0
86,1,0,0,0,0,1.4407272727272726,1.934,4,1,1,0,0,0,9,0,0,0,0,0,0,0,0,16,54,0,16,0,104.37472727272727,0,0,0,0,13,0,4,0,0,0,22,0,6,39,0,1,1,0,0,0
79,0,0,0,0,0,1.394,2.859,4,2,2,0,0,0,0,0,0,5,0,0,3,0,0,3,42,0,28,0,93.253,0,0,0,0,13,0,5,0,0,0,23,0,4,30,0,3,3,0,0,0
61,0,0,0,0,0,1.719125,3.956,0,2,1,1,1,1,0,0,0,0,0,0,41,0,0,1,0,0,19,0,72.67512500000001,0,0,0,0,0,0,0,0,0,0,19,0,0,39,0,3,0,0,0,0
90,0,0,0,0,0,2.585142857142857,5.16,0,3,3,1,1,0,12,0,0,0,0,0,61,0,0,14,0,0,15,0,117.74514285714287,0,0,0,0,0,0,0,0,0,0,31,0,0,54,0,5,0,0,0,0
393,0,0,0,0,0,1.254720588235294,2.114,5,12,9,6,5,0,1,0,0,0,0,0,278,0,2,14,0,0,99,0,434.3687205882353,0,0,0,0,18,0,8,0,0,0,87,0,4,231,1,37,2,0,0,5
18,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,12,0,22.881999999999998,0,0,0,1,0,0,0,0,0,0,9,0,0,5,0,3,0,0,0,0
17,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,11,0,23.881999999999998,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,4,0
33,0,0,0,0,0,0.23559999999999998,0.434,5,2,2,0,0,0,0,0,4,14,0,0,3,0,0,1,0,0,11,0,42.6696,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0
20,1,0,0,0,0,1.7409999999999999,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,15,0,25.881999999999998,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0
95,0,0,0,1,0,1.2056153846153845,2.896,1,4,4,0,0,0,11,0,0,38,0,0,17,0,0,13,0,0,27,0,120.10161538461539,0,0,0,0,3,0,1,0,0,0,40,0,0,41,0,10,0,0,0,0
8,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,12.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0
187,0,0,0,0,0,2.244,6.919,0,7,7,3,3,0,0,0,0,0,0,0,156,0,0,1,0,0,30,0,216.163,0,0,0,0,0,0,0,0,0,0,43,0,0,137,2,4,0,0,0,1
11,0,0,1,0,0,1.7409999999999999,3.141,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,19.881999999999998,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,1.9377333333333333,3.608,0,37,17,0,0,0,1,0,0,0,0,0,30,0,0,4,20,6,185,9,314.5457333333333,0,0,0,0,0,38,0,0,0,0,163,0,0,26,0,27,0,0,0,0
30,0,0,0,0,0,0.8009999999999999,1.208,1,1,1,0,0,0,9,0,0,0,0,0,0,13,0,12,0,0,5,0,44.009,0,0,0,0,4,0,0,0,0,0,19,0,0,6,0,1,0,0,0,0
28,0,0,0,0,0,1.7409999999999999,3.141,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,21,0,35.882,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
37,0,0,0,1,0,0.6393333333333333,1.142,2,1,1,3,3,0,0,0,0,0,0,0,0,14,0,2,0,0,23,0,51.781333333333336,0,0,0,0,8,0,0,0,0,0,15,0,0,4,0,9,0,0,0,3
96,0,0,0,0,0,2.471,11.766,1,4,4,0,0,2,0,0,0,0,0,0,0,0,0,2,64,0,31,0,122.237,0,0,0,0,3,0,2,0,0,0,32,0,0,50,0,8,2,0,0,0
145,0,0,1,0,0,1.6903333333333332,2.316,7,28,21,0,0,0,12,0,0,31,0,0,10,12,0,14,0,0,68,10,218.00633333333332,0,0,0,0,21,0,0,0,0,0,117,0,6,0,0,1,0,0,0,0
4,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,10.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
470,0,0,0,0,0,1.5351052631578948,2.413,1,27,26,2,2,0,11,0,0,0,0,0,110,47,0,13,80,0,220,0,542.9481052631579,0,0,0,0,7,0,10,0,0,0,179,0,15,173,0,84,1,0,1,0
25,0,0,0,0,0,1.7409999999999999,3.141,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,40.882,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
83,1,0,0,0,0,7.828857142857143,24.02,3,3,3,0,0,0,12,0,0,0,0,0,3,0,1,26,32,0,21,0,135.84885714285713,0,0,0,0,8,0,5,0,0,0,49,0,0,14,0,7,0,0,0,0
57,0,0,0,0,0,2.4011666666666667,3.412,2,3,2,3,3,0,2,0,0,0,0,0,0,0,0,5,28,0,24,0,77.81316666666666,0,0,0,0,5,0,0,0,0,0,32,0,0,17,0,1,0,0,0,2
306,0,0,0,1,0,1.6642631578947367,19.719,0,18,14,0,0,0,10,0,0,26,0,0,73,43,0,27,4,2,131,0,370.3832631578947,0,0,0,0,0,50,0,0,0,0,121,0,0,114,0,21,0,0,0,0
25,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,20,0,32.882,0,0,0,2,0,0,0,0,0,2,19,0,0,0,0,2,0,0,0,0
7,0,1,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
549,0,0,0,0,0,1.9772255639097744,23.722,28,10,10,2,2,1,0,0,0,249,0,0,207,0,0,5,0,0,92,0,631.6992255639097,0,0,0,0,116,0,3,0,0,0,74,0,7,326,0,24,1,0,1,1
26,1,0,0,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,11,0,42.882,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0
6,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16.881999999999998,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
15,0,0,1,0,0,1.7409999999999999,3.141,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,5,0,20.881999999999998,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,3.0815454545454544,11.69,13,11,5,3,3,1,2,0,3,89,0,0,4,0,0,5,0,0,51,0,204.77154545454545,0,0,0,0,46,0,11,0,0,0,49,0,5,33,0,3,2,0,0,3
103,0,0,0,0,0,4.534125,26.946,0,4,3,0,0,0,0,0,0,51,0,0,0,0,0,13,2,0,37,0,141.480125,0,0,0,0,0,4,0,0,0,0,36,0,0,46,0,17,0,0,0,0
82,1,0,0,0,0,1.3124,1.962,0,4,2,0,0,0,11,0,0,0,0,0,33,0,0,13,2,0,34,0,102.2744,0,0,0,0,0,0,13,0,0,0,30,0,0,29,0,9,1,0,0,0
2,0,0,0,0,0,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106,0,0,0,0,0,2.2348,3.607,5,11,6,0,0,0,12,0,0,0,0,0,33,0,0,27,0,0,46,0,145.8418,0,0,0,0,16,0,6,0,0,0,70,0,2,5,0,6,1,0,0,0
71,0,0,0,0,0,1.49425,1.704,0,4,4,0,0,0,0,0,0,43,0,0,0,0,0,1,0,0,27,0,82.19825,0,0,0,0,0,0,0,0,0,0,29,0,3,31,0,8,0,0,0,0
65,1,0,0,0,0,1.9780000000000002,4.599,0,3,3,0,0,0,2,0,0,0,0,0,0,42,0,5,0,0,18,0,79.577,0,0,0,0,0,0,7,0,0,0,20,0,0,36,0,1,1,0,0,0
4,0,0,0,0,1,1.7409999999999999,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,12.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
36,0,0,0,0,0,1.642,1.642,0,1,1,0,0,0,9,0,0,0,0,0,7,0,0,25,0,0,4,0,50.284,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,0,0,0,0,0
20,0,0,0,0,0,4.656,4.656,0,2,2,0,0,0,1,0,0,0,0,0,9,0,0,6,0,0,7,0,36.312,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0
15,0,0,0,0,0,1.666,1.666,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,7,0,20.332,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0
433,1,0,0,0,0,2.071090909090909,10.446,3,40,29,0,0,0,8,0,0,35,0,0,17,13,0,32,8,8,312,8,525.5170909090909,0,0,0,0,11,92,3,0,0,0,231,0,10,18,0,64,4,0,0,0
